oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00041419,0,1,0,3,2,3,1,6,3,2,4,4,4,3,4,1,4,5,5,1,1,3,3,4,1,4,4,2,4,2,2,4,5,1,2,2,2,2,2,5,3,3,3,2,8,5,2,3,3,2,3,3,4,4,6,3,8,6,4,6,2,2,4,3,3,4,5,4,4,3,5,2,8,2,5,3,1,6,9,4,4,4,8,4,2,3,5,1,4,1,2
E00041421,0,1,0,0,0,1,0,1,2,0,0,2,3,1,2,1,2,0,1,3,2,3,3,1,2,2,1,3,0,1,1,3,0,1,0,0,0,1,2,1,2,1,2,1,0,2,3,3,5,4,2,7,5,3,2,4,4,8,4,4,6,4,4,3,7,1,4,2,4,3,4,9,10,5,11,9,5,1,9,4,7,12,5,2,4,1,7,2,0,2,12
E00041424,2,4,2,2,3,4,1,1,6,3,8,3,7,7,3,6,4,0,6,1,2,3,1,2,3,3,1,1,2,2,3,2,3,5,7,3,0,2,1,3,1,4,5,7,4,4,0,5,7,7,2,2,3,3,3,2,10,7,5,2,0,3,2,3,1,3,2,3,3,4,5,6,8,4,5,0,1,1,1,2,1,0,0,1,0,3,1,1,0,1,2
E00041425,1,0,3,3,0,4,1,2,1,4,1,6,2,4,1,3,2,2,3,3,2,1,2,1,3,1,0,1,2,1,5,1,3,2,1,0,1,2,1,1,3,0,0,2,2,2,4,4,1,10,2,4,1,2,5,3,5,2,4,3,3,5,5,4,1,2,6,5,4,6,4,0,3,5,5,3,3,1,3,3,4,5,0,2,2,2,1,0,0,2,5
E00041416,6,2,2,4,4,3,3,3,1,0,2,1,2,6,4,5,4,9,2,5,8,6,5,9,4,1,4,4,3,5,3,3,1,2,2,2,0,2,3,2,3,4,3,3,3,7,9,3,6,5,5,1,6,6,5,5,10,4,5,3,6,5,4,1,3,3,4,3,2,1,2,4,1,6,2,1,1,2,4,2,2,5,4,2,3,1,1,0,0,0,1
E00041420,3,5,6,5,8,7,6,2,6,3,8,8,3,5,2,5,1,6,6,5,3,4,5,4,2,7,7,6,6,8,3,5,2,6,1,7,4,9,7,6,3,6,1,4,4,3,2,6,7,12,3,9,1,4,6,7,2,0,2,5,1,2,0,2,2,3,1,3,1,2,3,2,2,4,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0
E00041423,7,4,3,4,9,5,3,7,6,6,3,4,4,4,10,7,8,11,4,7,6,6,1,3,3,6,9,9,5,5,3,4,7,8,6,4,7,3,5,6,2,5,1,1,3,3,2,4,5,6,4,9,4,2,7,5,4,5,4,2,6,0,1,3,3,2,3,1,2,3,1,3,0,0,1,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0
E00041426,0,4,5,4,1,3,3,0,2,4,1,1,5,5,2,3,0,1,4,3,4,4,6,5,1,6,3,0,5,3,5,0,3,2,3,4,5,1,5,1,1,3,3,1,6,4,3,4,4,8,3,5,5,7,9,5,4,9,1,2,4,7,5,1,1,4,4,4,1,1,2,2,2,3,2,2,4,2,2,1,0,1,0,0,1,1,0,0,0,0,1
E00041427,1,1,2,3,2,4,1,1,3,2,2,2,3,5,4,1,4,6,5,3,1,6,1,3,4,1,3,3,5,0,3,2,4,1,3,2,2,2,3,7,3,2,5,4,5,4,7,3,5,8,6,5,8,2,2,2,5,9,4,2,9,4,1,6,4,4,4,1,2,3,4,6,1,5,2,3,2,4,1,0,2,5,3,2,5,0,1,0,6,0,14
E00041422,2,3,3,1,2,0,4,2,1,2,4,1,3,2,2,1,1,0,3,2,0,0,1,0,1,1,2,3,2,2,3,2,2,4,2,1,1,7,0,1,2,4,2,1,0,4,3,7,2,4,2,1,4,1,6,2,2,0,6,3,2,5,3,1,1,5,3,4,2,5,2,3,3,5,4,5,0,3,2,0,4,4,1,4,3,1,2,2,1,4,4
E00041429,1,3,1,6,1,3,0,4,3,4,2,4,5,3,2,3,0,4,1,3,2,2,1,0,0,2,1,0,3,0,2,1,3,2,3,2,2,2,1,4,2,1,3,3,1,1,2,5,5,1,1,1,3,2,6,3,4,4,5,1,1,5,6,4,6,3,4,4,2,4,7,3,6,1,3,8,6,6,2,2,4,2,9,3,3,5,2,2,3,4,12
E00041432,5,3,0,3,4,6,5,7,0,2,4,3,2,4,4,3,1,3,3,0,2,2,2,2,1,6,1,5,6,3,0,1,2,8,8,3,1,1,9,4,6,1,3,3,2,1,1,5,4,0,3,4,3,0,6,4,5,3,4,4,4,3,2,4,4,2,4,5,2,2,1,4,2,1,2,2,0,4,2,3,4,4,1,1,4,1,2,2,0,1,5
E00041436,2,0,5,0,0,2,2,3,0,3,2,1,2,5,3,1,2,1,0,2,2,2,5,3,4,3,6,2,4,1,2,3,2,3,0,9,2,3,3,4,2,5,6,0,2,1,2,2,2,1,7,9,3,8,1,2,8,6,5,3,0,7,5,3,2,2,3,7,2,4,4,5,2,3,3,2,2,1,0,2,1,0,0,0,0,0,0,0,1,0,2
E00041437,3,5,3,1,6,2,3,1,3,2,3,6,3,7,4,4,5,2,4,6,0,2,4,0,1,4,4,2,0,2,0,3,3,5,5,5,3,2,2,2,2,4,4,5,0,2,2,1,3,3,5,4,5,3,4,6,2,4,2,5,7,5,1,3,4,2,3,8,2,1,3,6,5,4,3,4,4,3,1,2,1,3,1,0,0,0,0,3,1,0,2
E00170016,8,3,8,12,10,6,4,11,8,6,12,14,12,11,11,10,9,2,10,4,2,4,2,4,3,8,5,9,4,3,5,8,6,6,4,14,11,8,12,7,8,10,5,9,14,10,5,11,5,11,9,9,6,10,7,8,9,9,5,5,5,1,3,8,3,2,0,1,2,3,1,1,2,2,3,1,4,0,3,5,2,2,1,1,0,0,1,1,1,0,3
E00170029,1,2,1,1,2,4,2,5,5,1,8,4,4,10,7,2,7,6,5,3,6,3,2,2,3,2,1,1,0,1,1,2,4,2,5,2,1,5,4,4,10,4,3,5,4,8,5,4,8,4,8,6,6,6,4,13,7,2,4,4,5,2,4,5,7,3,5,2,6,3,4,3,4,4,4,3,1,0,1,2,5,2,0,3,1,0,0,0,0,0,0
E00041430,3,1,1,0,1,2,5,2,5,4,4,4,2,4,0,1,1,3,5,3,0,2,1,3,1,3,5,2,7,8,8,9,5,2,6,5,1,6,4,0,9,5,5,2,2,6,6,8,8,4,5,6,6,4,0,5,3,7,6,5,5,3,5,4,10,6,5,3,4,4,2,5,12,2,6,3,3,1,4,4,5,2,4,2,6,3,1,6,2,3,8
E00041431,4,5,1,1,5,3,4,1,1,2,1,2,1,1,1,1,0,0,1,1,2,2,0,3,4,3,3,3,4,1,7,1,6,7,1,6,2,4,2,2,2,1,5,2,5,0,3,3,3,5,1,4,1,2,4,5,5,1,4,2,4,3,4,1,2,2,4,2,0,3,0,3,2,0,3,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,1
E00041433,2,2,1,5,2,4,2,0,1,2,1,2,1,1,2,3,2,0,6,2,2,3,3,6,2,3,1,4,4,1,5,4,0,4,5,2,5,1,1,7,1,3,3,5,2,4,5,5,3,5,2,5,4,3,5,4,6,6,3,1,1,2,2,2,2,4,3,0,1,4,3,1,2,0,5,0,1,0,4,3,2,1,0,1,0,0,0,0,1,0,1
E00041434,1,3,1,2,5,3,2,2,3,1,1,1,1,1,2,4,2,7,7,5,6,2,2,2,2,4,3,2,4,3,5,1,2,3,1,1,3,1,3,5,3,4,0,4,4,2,5,4,8,6,3,3,2,5,4,5,3,7,0,2,3,6,5,3,4,3,4,1,3,2,2,3,3,0,5,0,3,3,2,1,0,3,3,1,2,2,4,1,0,0,4
E00041435,2,2,1,3,2,3,1,2,6,1,2,2,2,1,1,1,2,1,2,2,1,5,2,1,3,4,4,6,6,5,3,4,4,4,3,8,9,4,2,6,3,8,3,3,1,2,4,5,1,2,5,6,6,2,9,4,11,5,9,8,5,5,5,5,3,2,2,4,0,3,3,10,5,4,2,2,4,4,7,7,8,2,3,5,5,5,3,5,3,1,9
E00041438,1,1,3,3,2,3,3,2,0,1,4,3,3,4,1,7,0,6,0,2,0,0,1,2,2,0,1,2,1,1,3,3,1,3,2,4,3,5,2,4,9,5,9,2,4,3,2,9,6,3,3,2,4,1,8,3,6,9,3,3,2,5,4,4,7,7,3,3,3,8,8,2,4,10,4,6,7,5,3,2,2,2,1,0,2,1,1,1,1,0,2
E00041439,5,5,4,5,4,3,3,4,4,0,5,4,5,4,2,4,6,7,4,5,3,1,1,4,1,4,3,0,1,2,0,4,1,4,6,5,6,3,5,3,6,3,5,1,2,1,1,6,2,4,4,4,4,1,6,3,3,4,1,3,1,2,2,2,1,1,3,1,1,4,2,3,3,2,4,4,3,2,4,11,3,2,2,5,2,2,1,1,2,0,5
E00041440,1,4,2,4,3,3,2,4,3,3,2,3,1,3,2,5,2,2,7,2,3,1,1,2,3,2,3,1,4,4,4,2,2,4,3,7,4,4,3,2,7,3,3,1,1,4,3,11,7,6,3,5,3,0,1,3,7,5,12,8,6,3,5,6,9,1,2,3,1,9,8,5,5,6,5,2,6,6,0,2,0,6,2,1,0,1,3,1,0,0,0
E00041441,4,0,4,1,4,5,1,2,4,2,2,1,1,2,3,6,3,3,6,0,1,3,2,4,2,3,2,1,1,1,1,1,3,0,6,6,6,1,3,5,2,2,2,12,1,7,3,6,2,4,4,3,2,3,6,4,2,3,6,5,7,4,6,1,6,5,4,2,0,4,4,4,8,2,8,3,1,0,1,4,2,1,3,0,2,3,0,3,5,1,1
E00041442,0,4,1,4,0,0,1,0,5,5,5,1,1,4,1,4,6,1,1,1,2,2,2,4,0,3,1,1,2,2,2,0,2,3,4,3,2,2,2,5,4,1,4,3,4,4,2,3,4,3,4,3,6,2,5,6,2,3,1,3,5,8,6,5,7,4,4,2,6,2,3,8,8,4,4,2,6,3,3,1,2,1,1,3,0,2,0,3,1,0,8
E00041445,0,2,0,1,0,0,1,1,1,3,2,2,5,3,5,1,4,2,4,8,2,2,2,6,2,7,2,5,0,2,1,0,0,2,1,1,1,2,5,0,0,6,3,1,1,4,1,4,5,5,3,3,5,3,5,3,8,4,2,6,5,4,0,2,4,3,3,2,4,5,2,3,5,7,7,6,6,2,7,8,4,7,3,3,0,3,2,1,0,2,3
E00041467,3,2,1,0,2,3,3,3,2,2,5,3,6,0,1,2,3,3,2,3,5,5,6,3,4,1,3,4,6,10,4,3,4,4,0,3,3,1,3,2,1,0,5,2,3,4,3,5,4,6,8,5,6,3,5,7,7,2,6,5,1,3,4,3,6,8,5,1,4,3,2,4,2,1,2,2,2,1,3,2,4,4,4,3,4,3,1,0,1,3,0
E00041468,2,4,5,4,2,5,4,1,1,4,1,3,4,4,2,4,2,5,1,3,2,4,4,3,1,2,3,7,3,3,1,4,2,8,5,5,2,6,5,4,3,6,5,3,9,1,4,1,3,5,1,3,1,3,10,4,3,5,5,3,4,5,3,3,5,7,7,3,7,1,3,3,1,6,2,4,4,2,3,2,2,2,5,3,3,3,5,6,3,4,18
E00041469,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,4,5,3,0,1,2,0,1,0,1,2,1,0,0,2,0,0,1,3,4,1,1,1,0,2,2,3,2,1,1,0,2,0,2,4,2,0,0,1,2,2,1,1,0,1,3,1,1,0,0,3,0,2,3,2,3,1,0,0,4,0,0,2,2,3,0,3
E00041470,3,4,6,0,2,2,4,3,3,1,3,1,3,7,2,2,6,1,0,2,2,3,5,3,5,1,7,5,6,5,2,2,1,4,1,3,10,3,5,3,1,3,4,8,3,1,2,4,3,3,4,3,2,3,8,4,3,2,3,2,5,1,1,3,1,3,5,3,1,4,3,0,0,0,2,0,1,0,3,0,1,1,0,2,1,0,0,0,2,0,0
E00041447,5,1,3,3,5,8,4,6,6,5,4,7,6,4,1,1,4,4,2,2,1,4,0,7,3,3,1,6,6,2,2,11,7,1,9,5,5,9,5,7,5,6,9,3,3,2,6,7,2,6,4,0,1,3,3,2,4,4,2,3,2,3,2,5,3,1,3,4,1,4,2,2,1,1,1,2,0,0,0,3,0,1,1,0,0,0,0,0,1,0,2
E00041448,2,2,7,0,5,2,4,2,2,5,1,0,3,0,1,1,2,0,0,1,2,3,2,1,2,2,6,6,3,4,1,2,4,5,0,6,6,2,3,4,3,1,2,4,0,3,5,2,5,2,3,3,1,0,4,4,4,5,1,1,1,4,2,2,1,2,1,0,1,0,0,2,7,0,2,0,0,2,1,0,0,0,2,0,0,0,1,1,0,0,1
E00041453,10,9,6,11,6,8,2,9,6,6,1,6,1,2,3,2,2,6,1,1,0,1,4,4,4,6,5,8,5,8,17,14,16,13,13,13,10,10,11,8,11,8,9,5,5,3,5,1,5,4,1,4,3,1,3,2,0,1,0,1,3,5,5,2,5,1,0,3,0,2,3,0,3,0,4,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
E00041461,5,6,3,6,5,6,5,3,12,6,9,8,7,6,6,3,7,5,1,3,7,4,4,9,6,9,8,1,9,4,10,10,2,7,3,6,9,11,2,6,6,7,7,8,3,3,8,14,9,5,7,10,5,9,2,4,0,1,6,0,3,1,5,1,2,3,2,1,1,1,4,4,3,2,1,0,2,2,1,0,0,4,0,1,2,0,0,0,0,3,1
E00041472,7,5,2,1,5,3,5,2,5,2,5,5,2,3,2,2,3,1,4,2,1,3,5,2,2,5,4,6,2,1,10,3,4,9,4,4,4,10,3,12,5,2,4,2,10,5,4,3,4,9,4,4,6,5,10,5,1,4,3,2,2,0,2,3,3,2,1,2,1,1,3,1,1,3,0,0,2,0,2,1,3,0,0,2,0,0,0,1,0,0,1
E00041444,0,2,3,4,4,4,5,3,8,2,4,1,7,4,1,4,5,4,6,1,3,2,2,2,1,4,3,0,7,3,4,3,3,2,3,6,3,6,6,2,4,2,9,4,3,7,9,9,7,4,4,6,4,9,4,6,4,6,2,5,3,4,4,5,2,5,8,2,4,1,2,5,0,3,0,3,1,2,2,1,4,2,2,1,3,0,0,0,0,0,0
E00041446,4,1,3,6,3,1,2,1,6,2,2,3,2,2,3,1,1,2,3,0,3,1,1,5,7,4,1,6,3,5,4,3,1,0,5,4,2,2,4,3,3,1,2,7,1,2,0,2,5,7,7,1,7,7,5,3,5,5,4,3,5,6,0,4,4,3,4,2,3,2,3,3,7,1,3,3,5,3,0,2,2,0,3,3,1,1,0,0,1,0,2
E00041452,3,3,3,1,2,1,4,1,4,1,2,2,2,7,6,2,5,3,0,2,4,3,1,6,4,6,4,7,3,3,6,2,6,3,3,6,1,4,5,5,2,2,1,4,6,6,8,7,8,8,8,1,10,5,3,6,5,6,2,7,3,3,0,3,3,2,4,2,4,0,4,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
E00041471,2,1,0,3,2,3,4,4,2,8,9,4,0,7,0,1,4,0,2,2,3,1,3,3,4,1,4,3,1,6,3,2,5,3,3,3,4,2,1,2,5,2,5,2,6,2,0,5,4,6,6,15,5,9,8,6,6,4,4,6,3,2,5,5,3,2,5,3,1,2,0,2,6,1,0,1,5,1,1,3,3,3,3,3,0,0,1,1,0,0,1
E00041449,2,3,1,3,2,2,7,6,0,5,1,2,5,4,4,1,1,6,2,2,2,2,2,2,3,2,3,3,0,1,6,3,4,5,5,3,2,2,0,1,5,3,3,3,1,2,3,2,0,2,1,2,4,1,4,3,0,4,6,8,1,3,3,5,4,6,3,5,3,5,3,4,8,3,5,2,3,5,5,2,2,0,0,4,1,6,3,2,0,0,1
E00041451,3,7,5,4,3,4,3,2,10,10,6,4,5,4,5,9,5,8,3,8,5,5,2,6,3,5,5,0,2,4,1,1,3,5,3,5,3,6,4,6,4,2,6,6,6,4,0,7,3,5,8,3,5,5,7,5,4,2,4,4,5,3,6,1,5,2,3,2,2,1,1,3,5,5,1,6,3,1,1,3,2,1,1,2,0,3,2,1,1,0,0
E00041454,4,7,10,14,8,9,0,8,3,4,4,4,8,7,4,9,3,4,2,3,5,8,4,1,7,7,9,6,6,3,4,4,2,2,11,7,6,5,8,4,5,3,4,1,0,4,1,7,6,5,2,7,2,3,6,4,3,1,2,4,5,4,9,2,0,0,3,1,1,1,3,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0
E00041456,3,1,0,3,1,4,8,0,2,1,5,3,5,2,1,1,4,1,4,2,0,1,3,1,1,1,1,1,3,1,1,6,4,1,5,1,3,2,3,3,3,0,3,2,2,1,4,2,0,1,3,1,3,1,10,4,2,2,3,3,5,2,4,3,5,4,3,4,5,5,4,3,2,3,2,4,6,1,4,6,2,2,0,2,3,3,2,2,2,1,4
E00041457,2,2,3,6,6,4,3,2,1,4,5,1,4,1,6,4,3,2,3,3,0,4,4,5,4,3,4,4,5,1,5,10,6,1,6,1,4,2,2,4,4,2,1,1,1,2,2,0,0,4,3,1,5,7,3,7,5,4,5,1,7,3,6,8,4,3,2,7,0,2,5,6,1,2,5,0,4,0,3,2,0,1,1,1,0,2,0,1,0,0,0
E00041443,2,1,1,1,4,1,3,2,2,4,3,3,2,5,2,3,4,5,0,2,3,1,4,3,5,4,2,2,2,2,1,2,0,1,4,0,2,1,1,5,3,0,0,6,4,0,4,5,6,5,6,4,5,8,7,9,7,2,2,4,3,5,5,3,3,3,2,3,4,3,3,5,4,4,7,8,8,7,4,6,5,3,0,3,0,1,1,1,0,0,7
E00041450,5,0,4,7,5,2,1,0,5,6,1,4,5,4,3,3,2,1,1,1,4,2,4,2,2,1,3,0,2,3,4,4,7,8,2,6,2,4,2,5,6,4,3,5,1,3,3,4,2,6,0,2,5,5,6,10,2,3,5,4,6,1,3,3,2,0,0,3,4,3,1,3,3,1,0,5,3,0,1,2,1,2,1,1,0,1,0,2,0,0,0
E00041458,2,2,2,2,2,3,1,1,5,5,3,3,4,1,2,6,2,1,5,2,4,6,4,5,3,2,0,4,3,2,2,5,3,11,1,1,0,0,4,3,7,3,6,2,6,2,7,9,7,9,5,3,2,3,3,3,3,1,2,2,3,5,4,2,3,3,5,4,5,6,9,1,6,3,2,5,2,1,0,2,3,5,4,5,5,0,0,0,0,0,2
E00041459,1,1,2,5,5,4,3,5,0,2,3,1,3,2,0,2,2,2,2,2,1,1,0,3,3,2,5,1,1,1,3,1,4,2,3,2,6,3,3,3,4,2,3,0,3,1,4,1,6,2,3,3,4,6,5,4,4,1,11,2,3,11,1,9,7,4,9,6,3,4,3,5,1,5,2,6,6,5,6,5,1,1,2,0,3,0,3,2,1,0,5
E00041460,2,3,3,1,1,6,0,9,3,3,5,4,6,3,6,3,5,3,4,7,4,2,2,4,3,3,2,2,1,2,7,8,9,5,6,3,3,6,6,6,3,6,3,7,6,5,3,9,8,6,7,1,9,12,8,8,11,8,6,6,8,11,9,6,5,5,4,4,6,6,5,3,2,4,4,4,1,6,2,1,1,2,3,0,1,1,0,0,1,1,1
E00041455,4,3,4,3,2,6,3,3,8,7,4,3,7,7,5,4,1,9,8,4,4,2,2,8,3,3,9,3,4,5,2,4,3,5,4,9,7,12,4,9,2,0,2,4,3,2,2,5,3,4,4,1,7,11,4,4,5,2,3,3,3,2,4,5,3,3,1,3,6,2,3,1,5,1,1,2,4,1,0,2,5,3,3,2,0,1,0,0,3,0,1
E00041462,5,3,3,4,7,6,4,4,1,6,3,5,6,6,5,3,7,6,5,5,2,2,2,4,2,3,5,3,3,7,0,3,2,4,5,8,5,6,9,5,3,3,1,3,0,1,3,2,4,2,2,4,3,1,4,1,2,3,2,5,4,4,4,4,2,1,1,3,0,2,1,3,1,4,2,2,0,0,1,1,1,1,0,0,1,2,4,1,1,1,0
E00041463,4,3,5,2,1,5,2,1,3,6,5,2,5,3,1,2,3,3,3,5,4,6,10,11,2,3,2,4,6,5,6,4,4,7,2,3,3,1,5,9,9,3,6,6,3,2,7,6,6,3,2,5,1,7,8,3,2,3,1,3,1,6,4,2,1,3,0,3,2,0,0,2,2,2,1,2,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1
E00041464,7,4,8,2,3,4,4,6,5,6,9,3,2,8,5,3,9,1,3,3,3,4,7,4,10,5,6,7,6,3,4,6,5,8,7,7,12,11,6,5,1,6,8,4,6,3,3,5,10,3,8,6,4,8,4,3,2,3,2,2,3,3,5,0,2,2,1,0,3,1,3,0,1,1,2,2,2,2,0,0,2,0,0,0,0,1,2,1,0,0,1
E00041465,0,1,5,2,4,3,7,7,6,6,4,4,3,3,6,7,3,4,3,7,1,9,2,3,3,3,8,8,7,5,2,2,1,9,2,4,5,4,3,4,4,2,4,5,5,7,3,6,5,4,4,7,4,3,4,4,2,1,1,3,0,3,3,4,1,1,2,4,1,1,3,3,3,3,5,3,3,4,2,0,1,1,1,1,1,1,4,0,0,1,4
E00041466,4,5,3,9,4,3,1,9,6,7,1,4,2,2,6,4,3,6,9,9,2,2,4,0,1,1,3,2,3,1,5,3,4,9,3,7,4,6,8,7,3,1,6,1,2,5,0,5,2,8,4,7,8,8,1,5,3,5,2,1,4,3,5,6,2,3,5,5,1,6,4,1,2,4,3,6,2,1,1,2,2,4,0,3,2,0,0,2,1,0,8
E00041473,5,4,1,5,0,1,6,3,2,5,4,9,2,3,5,5,5,3,1,2,4,6,5,8,2,3,2,3,8,7,2,3,1,3,4,1,2,1,2,3,3,5,3,5,3,6,4,4,10,7,9,3,7,3,7,4,4,5,4,9,5,3,6,3,6,3,0,3,1,5,6,4,1,1,4,2,4,2,2,0,2,1,0,0,2,2,1,0,0,2,2
E00041476,5,3,1,1,6,2,2,1,3,0,7,2,2,5,3,0,1,0,1,0,1,0,0,1,3,0,2,3,2,4,2,7,3,1,1,5,2,4,2,2,8,2,1,2,2,4,6,6,2,3,3,3,1,7,8,1,2,6,8,2,4,5,5,5,6,2,6,2,3,8,5,2,5,2,0,3,2,2,1,0,1,2,2,0,2,0,1,0,3,0,0
E00041491,0,3,4,7,1,2,3,6,3,2,3,3,5,2,3,2,6,3,6,3,4,2,3,3,2,0,3,6,4,4,1,3,2,2,2,4,6,0,4,0,4,5,2,4,4,4,7,7,1,3,6,3,5,7,11,6,4,2,4,2,7,7,5,1,4,2,8,4,2,4,5,5,9,4,3,7,1,1,1,2,1,2,0,0,1,0,1,0,2,1,5
E00041495,7,3,3,5,1,1,3,9,4,9,7,5,4,6,2,6,2,5,5,2,3,0,1,1,1,3,4,4,6,8,4,1,3,9,5,8,3,4,7,2,9,5,4,6,5,3,7,7,6,6,3,3,1,4,4,2,4,5,6,4,1,1,3,1,5,4,1,3,9,3,1,1,3,1,6,1,2,1,1,0,2,1,2,0,1,0,2,0,1,0,1
E00041499,5,6,7,4,5,4,14,8,7,4,5,3,5,0,8,3,2,2,5,3,0,2,1,1,2,4,2,3,5,1,6,8,5,2,7,3,5,2,3,4,4,1,3,1,1,5,2,1,5,1,3,3,5,1,1,1,3,2,3,2,5,4,4,5,3,5,5,4,9,2,4,7,6,4,3,1,1,1,0,1,7,3,3,2,0,1,2,0,0,0,3
E00041477,3,2,2,3,0,2,3,6,3,4,3,2,2,0,6,1,1,3,4,3,1,4,1,7,4,1,0,1,2,2,2,3,2,4,1,3,2,0,0,1,0,3,4,4,2,4,4,9,7,5,5,9,10,10,9,6,9,7,7,6,4,5,7,4,10,4,2,3,4,2,6,5,5,1,4,4,1,3,5,1,3,1,1,2,2,2,1,0,0,0,0
E00041478,1,1,1,0,3,0,3,0,3,3,2,3,3,3,3,6,2,0,4,3,1,0,1,1,1,2,1,0,2,2,4,0,3,6,3,0,1,2,0,2,1,5,1,2,7,3,1,3,5,3,6,2,2,3,2,6,9,7,4,2,4,2,6,6,5,1,2,6,3,1,6,5,3,5,8,5,3,6,3,7,4,1,3,2,7,2,2,1,1,0,2
E00041483,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,3,0,2,1,0,1,2,0,0,1,2,1,0,1,0,1,0,1,1,2,2,0,2,1,3,2,2,0,0,3,1,3,5,2,5,2,5,0,1,5,2,2,4,6,3,2,6,2,3,3,4,3,4,2,7,5,2,7,5,9,9,7,8,5,6,3,8,5,7,3,1,0,1,0,7
E00041493,1,2,3,1,0,2,1,0,2,1,2,1,2,3,4,0,1,0,2,5,0,3,2,2,2,1,2,1,1,0,0,3,0,1,4,1,2,0,1,4,3,2,1,1,3,2,3,0,1,3,5,4,2,3,8,9,6,4,2,2,3,3,3,1,1,1,4,2,4,1,7,7,7,2,4,9,7,6,4,2,2,2,5,4,3,4,3,1,2,0,7
E00041504,1,1,4,1,4,5,2,5,3,0,5,3,4,2,6,3,2,2,2,4,4,2,3,2,2,2,2,3,2,2,2,4,1,1,0,0,1,2,3,3,4,4,1,7,1,5,4,8,1,4,7,9,4,4,10,9,8,9,2,5,8,4,3,6,1,4,5,4,3,1,6,4,4,5,9,1,1,3,1,2,1,3,3,2,3,1,0,0,0,0,0
E00041490,2,3,8,6,9,5,3,10,5,7,8,8,4,5,5,6,8,5,3,3,3,4,6,2,1,7,4,5,4,5,6,3,6,5,2,4,1,3,6,3,3,9,2,3,1,3,1,7,6,3,3,5,1,4,4,2,2,6,4,3,2,6,1,3,2,3,5,2,3,0,3,1,3,2,3,1,3,0,0,1,0,1,2,0,0,0,0,0,1,0,0
E00041492,2,6,2,9,8,2,3,3,8,3,5,7,2,7,4,1,5,2,7,3,2,4,3,4,7,4,7,3,3,2,2,4,5,7,0,5,1,3,4,2,3,4,4,2,1,3,4,5,1,7,6,2,5,3,5,2,2,5,6,5,6,1,1,2,2,2,6,3,3,1,0,1,1,1,1,4,2,1,2,2,1,2,3,0,2,1,0,0,0,0,6
E00041494,4,4,4,4,1,3,2,2,0,1,6,4,4,1,2,1,2,3,1,2,5,2,1,3,3,2,1,2,4,3,3,3,2,1,1,0,2,0,4,2,5,2,1,2,2,3,1,4,2,4,4,1,4,1,1,2,6,6,9,2,3,3,5,3,2,4,5,1,5,1,3,5,5,2,2,6,8,2,4,3,2,4,0,1,1,3,0,3,0,0,5
E00041496,4,4,1,2,2,3,2,3,2,6,4,2,4,3,1,2,1,3,0,3,1,3,2,2,2,1,4,1,1,0,1,0,5,0,0,1,0,3,2,0,5,5,4,2,0,2,2,6,1,3,7,4,2,2,5,4,7,2,3,4,4,2,1,1,1,8,2,5,6,6,1,1,3,5,4,4,6,3,1,6,1,2,3,1,0,0,2,1,1,0,0
E00041497,3,1,2,3,2,4,2,1,7,3,5,2,1,3,4,3,5,4,0,2,2,4,2,2,2,0,4,2,4,4,2,4,1,1,2,2,6,0,1,7,5,2,3,3,5,1,2,2,3,3,5,7,7,5,2,8,4,3,3,2,2,3,3,2,2,1,2,4,2,1,6,4,3,3,2,2,1,3,4,1,1,1,3,1,1,1,0,0,0,1,5
E00041474,3,5,3,2,3,1,2,2,5,2,1,1,2,3,3,0,4,1,0,2,3,3,2,2,5,2,3,8,1,5,2,2,4,6,3,4,6,4,6,8,1,4,3,4,5,3,0,5,4,4,4,4,2,3,2,2,4,3,5,4,7,0,4,4,2,3,6,2,3,1,3,5,2,1,0,3,1,0,1,3,2,1,3,0,0,1,0,0,1,1,2
E00041498,7,5,1,6,3,9,2,5,4,5,1,11,3,3,6,9,4,2,7,3,5,2,5,5,1,6,5,5,4,6,3,2,2,5,4,9,3,4,6,5,6,10,7,9,6,7,6,9,8,8,11,5,9,9,3,7,2,11,2,4,5,4,3,4,1,8,5,3,9,4,4,9,5,6,2,7,4,9,2,3,4,0,0,1,2,1,2,2,0,1,0
