oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00042543,2,5,5,4,3,3,4,4,4,3,5,4,3,1,1,1,3,3,2,2,6,2,1,1,3,7,9,11,7,7,6,3,4,1,3,6,4,5,6,7,3,2,7,1,4,4,6,6,3,5,9,5,2,7,6,13,10,3,5,4,6,8,3,3,4,3,4,6,6,3,10,5,3,2,5,7,3,3,1,5,3,3,2,2,3,1,0,1,1,2,3
E00042546,5,5,3,2,1,2,4,2,3,2,3,2,3,2,2,0,6,4,2,4,7,0,4,0,3,4,4,0,2,0,2,3,2,6,0,1,1,4,0,3,4,4,5,6,4,6,0,2,4,5,4,6,4,4,5,5,4,9,6,5,3,5,2,1,6,3,9,8,3,5,3,7,4,1,2,1,3,2,0,1,0,0,0,2,0,0,0,2,0,0,0
E00042516,6,6,7,7,8,12,12,8,11,12,7,7,5,4,4,6,4,5,4,6,3,6,6,5,7,3,8,3,3,3,1,4,7,1,5,5,7,6,3,4,7,2,4,3,5,4,2,10,7,2,10,6,6,4,7,6,2,6,2,3,8,4,3,5,1,0,6,1,5,4,3,1,1,3,3,5,2,2,1,0,1,1,2,1,2,0,0,2,0,0,1
E00042521,4,6,5,6,10,6,3,6,5,9,7,9,6,6,4,3,4,5,4,8,4,1,5,2,1,3,2,2,5,2,5,3,8,7,5,1,1,5,3,3,4,3,4,1,2,2,6,5,2,2,3,2,4,5,3,0,3,2,5,1,4,7,2,5,1,2,1,2,2,7,4,3,3,2,3,1,1,1,0,0,2,0,1,0,4,0,0,2,2,0,0
E00042525,3,2,4,8,3,1,4,9,7,11,6,4,5,8,8,5,3,4,3,5,2,3,5,5,0,2,3,3,0,3,2,7,4,6,2,6,5,4,3,4,2,4,1,2,4,6,2,2,4,6,3,5,5,4,4,2,6,5,1,4,5,8,6,2,1,5,1,5,9,3,1,6,2,4,4,4,0,3,5,0,1,2,3,1,5,0,1,3,1,1,9
E00042545,3,1,3,4,3,4,7,5,7,2,2,4,3,1,3,5,3,3,3,1,1,4,0,3,2,2,7,0,3,4,4,0,3,2,2,1,4,2,3,2,3,2,3,2,4,4,5,5,0,6,4,5,2,3,8,6,5,5,6,3,1,2,3,0,1,4,3,4,7,6,4,4,3,1,4,3,3,0,1,1,1,1,0,2,1,2,1,1,1,1,4
E00042523,1,3,7,4,4,5,6,6,4,6,5,5,11,12,9,1,5,6,2,6,7,1,3,3,3,3,3,2,3,0,5,4,5,4,8,4,5,3,5,2,3,3,5,2,7,3,3,8,4,3,11,2,0,5,3,2,3,5,1,1,2,4,3,4,1,6,4,2,4,3,5,6,3,4,4,3,2,1,2,0,1,0,1,2,2,1,3,2,1,0,0
E00042524,3,2,3,1,4,2,3,3,4,3,6,5,5,4,1,4,3,3,1,4,3,5,1,2,2,1,4,1,4,1,3,2,2,1,1,0,5,3,4,2,4,1,1,2,4,1,4,2,3,3,5,4,3,2,7,2,4,1,3,6,2,1,0,1,5,4,3,2,1,1,7,5,2,5,4,2,4,4,3,3,5,3,3,2,1,2,1,3,0,0,0
E00042526,5,6,3,4,5,2,5,2,2,4,1,3,7,4,5,3,5,3,3,7,0,3,2,2,1,3,4,4,5,5,4,2,13,5,3,3,3,5,5,8,1,3,3,3,6,5,2,2,0,4,1,3,4,6,4,5,7,4,5,5,3,3,3,3,2,1,0,6,3,4,6,2,0,2,1,0,1,1,1,1,1,1,2,2,0,1,0,0,2,0,4
E00042527,3,2,5,4,1,0,1,3,3,2,3,3,0,3,3,2,3,4,2,2,2,2,0,2,1,7,5,3,4,5,4,4,3,3,3,5,1,2,4,4,2,1,3,6,3,3,4,3,6,4,7,1,4,7,5,2,5,4,4,5,4,3,5,1,3,2,1,5,2,2,3,2,2,1,1,0,1,2,0,2,0,0,0,0,1,0,0,0,1,0,2
E00042528,1,8,5,6,2,4,6,6,3,2,8,4,6,3,6,3,4,8,2,6,3,6,3,3,1,4,8,2,4,1,5,4,3,2,4,6,6,4,4,4,2,1,6,3,6,4,6,6,2,7,0,6,3,5,7,6,4,4,2,2,2,2,0,3,2,2,2,5,2,0,0,3,2,3,1,4,1,2,0,2,1,3,0,1,0,2,2,1,1,0,1
E00042519,3,6,6,3,3,3,4,3,6,4,2,4,3,5,6,3,8,4,6,8,3,4,5,1,2,6,7,7,7,7,7,2,5,3,4,3,6,2,3,3,4,6,6,4,4,6,6,5,4,4,7,5,3,3,4,8,4,5,7,5,4,4,7,5,4,2,4,0,4,1,2,8,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
E00042539,1,0,2,2,1,3,0,0,0,1,0,2,2,1,1,3,4,3,0,1,1,2,1,3,0,1,3,2,2,6,1,4,1,3,4,2,4,1,2,2,3,2,1,4,4,6,3,3,0,3,4,5,7,1,4,2,1,3,4,7,3,3,3,7,4,3,8,5,5,4,3,2,6,7,6,3,7,1,2,0,1,0,0,0,0,2,1,0,2,0,6
E00042540,3,1,1,1,3,2,3,3,3,6,2,2,2,1,0,2,3,0,6,3,7,1,1,2,0,3,4,0,1,1,1,3,5,0,3,4,4,3,5,1,4,6,2,4,4,3,3,4,1,4,5,3,5,5,3,3,1,3,2,4,5,1,7,2,2,3,2,3,7,7,2,5,4,2,6,2,2,4,2,7,3,3,0,4,1,0,0,4,3,0,0
E00042541,1,2,3,2,3,3,1,2,2,5,5,3,4,1,4,4,3,5,3,2,3,3,4,1,2,3,3,1,1,4,2,2,5,2,2,3,5,2,7,4,3,3,6,6,0,5,3,2,2,3,3,3,3,1,6,4,4,8,6,7,1,1,1,4,4,1,0,2,2,4,4,4,3,4,5,3,5,4,3,1,3,1,1,2,2,1,1,0,0,1,3
E00042544,1,3,5,3,2,5,1,4,3,3,3,4,4,4,7,3,2,8,4,5,5,4,1,2,3,3,1,6,1,1,2,4,7,3,3,3,3,4,3,3,4,3,1,3,3,4,5,3,3,4,3,0,3,2,4,6,7,4,6,6,4,6,3,2,4,3,2,3,2,1,1,3,5,7,2,2,6,0,2,2,4,0,1,2,2,1,1,1,2,0,7
E00042530,2,4,10,3,12,5,7,4,6,8,6,3,2,2,5,4,3,7,1,4,0,4,7,3,4,10,7,7,7,3,7,6,4,2,6,3,5,3,3,1,3,1,3,2,3,6,6,7,4,4,2,5,6,1,3,6,1,0,2,4,1,4,1,3,5,3,2,4,5,2,3,2,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
E00042533,5,4,2,3,4,3,3,0,5,3,3,4,1,2,1,1,2,1,0,2,0,3,2,1,4,5,6,6,2,4,3,6,1,4,6,3,2,0,2,3,3,2,3,2,5,1,2,1,5,2,6,4,1,3,6,4,2,5,4,3,5,8,4,1,4,7,3,3,2,3,1,5,2,3,1,1,1,3,1,0,4,2,1,2,3,2,0,0,0,0,0
E00042534,3,7,2,2,2,3,3,0,3,1,3,2,2,2,1,1,6,1,1,2,3,5,0,4,3,8,2,9,10,4,0,4,4,2,1,2,3,5,3,3,0,2,2,0,3,3,6,1,3,5,2,4,5,1,1,3,1,3,2,3,3,1,3,2,4,3,4,1,2,1,3,2,1,3,3,1,0,0,2,2,1,1,0,3,0,0,0,2,2,2,0
E00042536,3,2,4,4,4,7,2,9,4,2,1,2,2,2,1,2,1,2,1,2,3,6,1,4,3,5,6,6,3,4,8,5,7,6,4,6,4,3,2,4,2,1,4,6,1,6,1,2,5,4,3,2,0,1,2,4,8,4,6,2,3,0,1,1,3,2,2,1,5,0,1,6,2,1,2,0,2,0,3,2,1,1,1,2,0,4,3,0,0,0,0
E00042537,2,5,2,0,3,6,1,2,3,3,3,5,3,1,2,3,2,3,1,3,3,4,9,7,6,7,2,7,5,4,4,3,2,6,2,9,7,1,3,4,1,7,4,1,1,4,3,2,2,2,3,4,3,2,0,5,5,5,5,3,3,0,1,4,5,4,4,3,0,3,3,2,1,3,0,3,3,0,2,3,1,1,1,2,1,1,1,1,1,0,3
E00042513,8,1,4,1,5,5,2,2,4,8,5,4,3,1,2,2,4,4,4,5,6,0,3,1,1,5,3,5,8,4,4,4,3,3,8,3,1,3,5,2,2,2,3,3,4,1,5,3,4,5,6,4,1,2,4,4,5,2,1,6,3,0,4,4,7,4,0,4,4,3,0,2,0,3,2,1,1,0,1,3,0,5,1,0,1,0,0,0,0,0,1
E00042514,2,1,2,2,3,4,6,2,2,4,3,2,3,5,2,2,5,2,4,6,0,2,0,1,2,7,6,1,3,4,5,2,5,3,2,1,4,3,0,2,3,4,3,3,0,3,1,6,4,4,2,5,4,6,5,6,4,6,7,4,3,4,2,2,2,3,7,3,2,4,2,2,3,4,3,9,4,3,5,2,1,3,5,2,1,0,4,1,0,2,1
E00042518,2,0,3,3,5,1,8,3,1,0,3,5,1,3,3,1,3,3,3,0,4,4,4,2,1,6,2,0,0,5,1,1,2,5,1,2,3,2,2,5,3,2,3,3,0,3,1,5,3,5,4,3,4,4,4,1,1,2,5,3,5,2,1,3,2,5,2,3,2,0,2,0,1,0,1,0,2,3,2,1,0,3,2,0,0,2,2,1,1,1,5
E00042520,2,4,3,4,2,3,3,5,0,2,6,2,1,0,4,2,3,2,1,2,2,1,3,1,2,3,0,1,3,2,1,3,1,1,3,4,3,5,2,2,3,3,6,5,0,4,6,0,2,0,3,4,1,5,5,5,2,3,1,5,3,8,2,2,1,2,1,4,3,5,1,5,3,1,5,1,1,5,4,5,2,2,4,6,1,5,3,1,0,2,0
E00042529,6,2,5,3,4,1,2,6,1,0,2,3,1,4,0,1,2,2,4,3,1,2,1,2,2,2,6,4,5,1,2,3,1,0,0,4,1,3,2,4,3,1,1,1,2,2,2,1,1,6,2,1,3,1,8,4,6,3,0,5,4,4,4,4,0,0,4,6,4,6,6,7,3,3,4,3,3,2,0,0,6,7,1,0,0,2,1,1,0,1,2
E00042515,5,2,0,1,1,1,3,3,1,2,2,3,1,0,2,4,3,5,2,4,7,5,2,2,2,1,6,8,4,6,3,3,2,3,4,4,2,1,2,4,3,1,3,0,2,7,3,4,2,7,8,4,6,3,2,2,6,4,5,2,3,5,8,2,0,4,1,4,4,3,3,5,1,3,1,2,1,0,0,2,6,1,1,0,1,1,0,2,0,0,1
E00042531,3,1,7,6,1,0,4,2,3,2,3,1,3,0,3,1,3,1,0,6,5,0,4,0,4,7,6,2,7,3,3,3,2,1,6,2,5,1,3,6,1,0,3,4,1,3,4,4,2,4,3,8,4,4,5,3,3,2,3,3,5,1,1,1,2,4,3,2,4,3,4,3,2,1,2,0,0,2,3,5,3,0,2,4,4,0,2,2,3,2,1
E00042532,3,4,3,1,4,3,2,0,2,1,2,4,1,1,2,3,1,4,5,3,0,1,4,1,1,2,2,0,0,4,3,6,1,1,4,8,2,2,5,3,1,3,1,3,3,2,6,1,1,2,4,2,2,6,3,5,1,3,5,6,2,3,5,3,3,6,5,4,8,1,11,8,10,8,5,4,2,1,2,5,7,4,1,0,2,1,1,0,2,0,0
E00042535,2,5,2,1,1,4,2,1,2,3,0,2,6,1,3,5,5,2,5,1,4,4,0,3,5,3,2,4,2,3,0,1,5,1,2,1,2,0,2,5,2,3,1,4,4,4,1,2,2,7,1,8,4,5,8,5,8,1,5,5,5,2,3,3,9,2,7,1,6,5,8,5,5,5,3,6,3,4,0,6,1,1,4,0,3,1,3,2,0,0,1
E00042538,7,3,7,6,6,3,5,4,0,3,1,4,8,3,3,1,1,5,4,1,2,1,1,3,4,2,7,7,9,2,9,8,3,6,6,8,4,7,2,4,3,3,4,4,4,4,4,7,4,4,1,4,3,1,3,3,3,4,1,3,2,3,3,3,2,3,1,3,4,3,1,4,3,1,0,0,2,0,2,3,1,0,0,0,0,0,0,1,0,0,0
E00042547,6,6,9,5,3,4,10,0,9,4,6,2,5,3,2,6,2,8,7,6,9,7,6,4,2,8,7,9,7,4,8,5,3,7,4,3,7,8,4,2,3,5,4,6,2,3,2,5,1,9,9,3,4,2,6,6,6,5,7,4,5,7,7,3,5,2,1,4,5,5,5,3,1,1,4,2,1,3,3,2,2,2,3,2,3,0,2,0,0,0,1
E00042548,8,9,11,4,12,5,10,7,6,7,9,5,4,3,3,3,5,2,4,4,3,6,3,2,0,5,4,7,6,8,3,2,5,6,8,4,2,3,2,1,5,5,4,1,4,5,3,2,1,2,4,5,3,4,4,1,0,2,0,2,5,1,3,3,0,3,0,3,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,1
E00042566,10,8,4,9,5,7,6,4,4,7,8,4,4,3,0,3,5,3,8,6,6,8,3,8,9,6,5,10,3,5,6,4,7,2,7,4,2,2,6,5,2,7,5,2,2,3,5,4,6,6,6,8,2,3,3,2,5,4,5,1,4,2,3,3,1,2,3,1,1,2,2,1,4,3,1,0,1,0,0,1,1,2,1,0,0,1,2,0,2,0,0
E00042568,5,4,4,4,4,6,3,3,4,1,4,7,3,6,3,1,2,2,2,1,1,3,2,3,2,3,6,6,1,6,5,0,3,5,3,2,5,3,4,2,3,2,3,2,0,5,0,3,2,4,5,2,2,5,2,2,1,4,3,4,2,2,2,2,3,0,3,0,2,3,1,5,1,1,1,2,1,1,1,1,0,0,0,0,1,0,2,3,1,1,1
E00042569,2,1,3,1,2,0,0,2,3,5,2,6,3,0,4,1,1,1,3,1,2,2,2,2,1,3,2,1,3,3,2,4,0,4,4,1,3,3,2,1,0,2,1,3,3,1,0,5,2,1,2,2,1,2,3,3,4,0,1,3,9,3,1,4,3,1,8,3,0,2,3,2,3,4,4,1,4,2,2,2,1,1,2,2,0,1,2,1,1,3,4
E00042570,5,8,6,6,7,5,8,11,8,9,2,3,9,5,5,8,6,5,1,6,11,6,4,8,5,6,8,7,6,5,5,8,6,2,5,4,5,4,6,5,4,6,2,3,5,3,5,4,3,4,5,2,3,2,6,9,6,6,5,5,6,3,5,5,4,3,4,1,2,3,0,3,1,1,4,0,0,2,5,0,2,2,1,3,0,0,0,1,0,1,0
E00042549,7,2,7,5,5,6,10,9,7,4,5,7,7,4,9,3,5,5,6,2,6,4,4,5,2,2,8,7,4,5,5,5,3,3,1,3,3,5,8,2,1,5,6,5,7,6,8,7,3,9,3,8,7,8,6,6,5,2,6,1,1,2,3,1,2,1,1,3,4,3,4,3,1,1,3,0,4,1,0,5,1,4,2,1,0,2,0,0,0,0,1
E00042571,5,2,0,5,5,4,7,3,3,4,3,4,2,0,1,2,3,1,2,5,3,1,2,1,2,2,4,1,2,8,3,2,4,3,3,2,1,1,2,3,3,4,1,5,2,1,2,2,2,2,4,2,2,2,4,2,2,2,2,2,0,2,6,6,4,2,2,0,2,4,2,3,2,3,5,3,3,4,3,4,1,3,5,1,2,0,1,4,1,0,0
E00042572,7,2,9,6,4,5,8,4,4,0,4,4,3,0,4,5,5,5,2,3,6,2,2,5,3,6,4,7,3,7,6,4,8,3,4,6,4,3,3,2,1,0,2,1,5,4,2,3,0,1,3,6,6,6,4,3,7,3,6,4,4,2,4,3,4,0,0,1,2,2,2,6,2,2,1,1,1,1,3,0,0,1,3,1,1,2,0,1,0,0,2
E00042573,7,3,6,7,3,3,6,5,3,6,2,5,3,1,3,2,2,4,2,4,1,5,7,1,2,5,4,4,6,2,2,6,3,2,3,1,4,2,5,1,2,0,7,0,5,2,3,2,3,3,5,4,4,1,3,3,5,4,3,4,3,4,2,0,0,4,0,0,1,3,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,1,0,1,1,0
E00042574,4,6,4,7,8,6,5,6,7,5,4,3,2,5,6,6,4,4,9,5,3,2,2,4,5,4,7,7,10,5,4,2,2,7,5,4,5,5,3,4,4,1,1,5,4,5,2,4,2,3,6,5,5,11,4,4,4,2,4,5,3,3,4,3,6,2,5,3,1,1,0,2,1,0,0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
E00042575,4,4,3,2,5,8,11,6,7,3,6,3,2,2,7,5,8,2,2,8,1,4,2,2,2,9,9,1,3,2,8,5,1,11,3,4,6,6,1,3,4,0,4,3,3,4,7,3,5,3,5,3,6,2,10,2,3,1,3,4,3,2,0,2,4,2,1,2,1,4,3,1,2,2,1,0,0,1,0,3,1,0,0,1,1,0,0,0,0,0,1
E00042550,7,5,7,7,4,2,7,4,6,5,3,6,4,2,3,2,1,4,6,0,4,4,3,2,4,12,2,5,4,8,8,6,10,10,4,4,3,5,5,4,5,1,1,8,2,1,3,3,5,8,11,4,2,6,5,5,5,6,3,6,4,3,3,1,0,2,4,2,2,3,2,1,1,2,6,2,1,1,1,1,0,1,2,0,2,0,1,0,0,0,1
E00042551,6,5,4,6,4,3,5,1,7,0,9,6,6,4,5,2,7,4,4,8,6,2,2,2,2,9,5,4,3,4,2,5,4,3,9,5,3,3,4,2,4,3,4,5,4,5,6,5,6,4,2,5,6,2,4,3,4,6,4,1,6,2,1,2,0,3,2,1,0,3,1,2,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1
E00042552,4,1,3,3,6,4,3,1,4,0,4,1,4,1,2,0,2,3,0,1,1,3,1,1,4,2,4,3,1,2,4,0,2,3,0,2,2,0,1,3,4,2,0,2,1,1,1,0,2,1,1,1,4,3,2,3,1,0,5,0,2,1,3,3,3,2,1,2,2,6,3,5,1,1,1,4,0,4,4,6,3,1,1,1,1,1,1,1,1,1,5
E00042553,7,5,7,7,7,1,10,5,4,5,8,8,4,6,3,3,5,3,5,6,3,7,3,0,5,9,9,6,6,8,2,3,3,7,9,9,6,3,5,6,5,4,2,6,5,1,7,5,2,3,4,3,3,2,2,3,3,3,2,7,1,1,2,2,0,1,0,2,3,5,3,3,4,1,0,0,2,1,1,3,1,0,1,0,3,2,0,0,0,0,0
E00042554,3,5,7,7,8,12,11,8,4,3,11,6,7,6,4,4,4,6,3,5,4,4,2,1,1,8,9,7,7,5,3,4,7,9,7,6,11,6,6,7,4,11,2,10,4,3,5,5,6,1,3,2,8,2,3,3,5,6,4,5,7,4,2,0,1,1,3,1,3,2,2,1,0,4,2,1,2,0,2,1,0,1,0,3,0,0,0,0,0,0,2
E00042555,10,9,8,8,15,12,12,4,9,8,6,7,5,11,9,10,7,5,5,4,7,4,4,5,3,9,9,10,8,6,4,10,10,5,7,6,9,4,7,5,10,4,8,4,4,6,7,8,7,6,3,1,4,3,3,2,4,5,5,2,4,1,3,1,4,3,6,3,3,3,1,1,0,0,3,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,2
E00042560,3,6,5,9,1,5,5,1,7,5,6,6,3,2,6,8,3,7,5,5,11,5,2,3,3,7,2,2,4,4,1,5,1,6,4,7,6,8,3,2,3,2,3,2,6,3,4,10,6,7,5,4,5,2,4,4,3,5,3,2,4,3,3,5,3,3,5,1,3,2,5,9,3,2,2,2,1,0,0,0,0,1,0,2,3,0,0,0,0,0,1
E00042562,6,5,5,7,9,6,9,8,6,5,7,6,4,3,5,5,2,8,3,5,4,8,3,3,5,3,4,7,6,1,2,5,1,5,4,6,2,3,1,4,3,2,5,5,6,4,2,6,2,5,4,4,4,4,6,6,8,5,4,3,3,2,2,0,2,1,4,0,1,1,4,4,0,1,3,0,3,0,3,0,3,1,4,2,0,0,1,0,0,0,2
E00042563,0,7,1,3,9,1,1,0,1,6,4,3,4,9,5,5,4,6,3,5,2,5,3,3,2,8,4,5,4,3,6,3,4,1,2,2,1,0,0,0,3,2,7,2,6,5,4,2,3,4,3,5,7,7,2,6,7,6,4,8,1,5,0,1,1,1,6,1,3,1,4,4,3,4,1,1,0,2,1,0,0,2,1,1,0,1,0,0,0,0,0
E00042564,5,8,10,6,4,7,3,7,8,4,3,5,4,6,6,6,3,4,4,4,6,2,3,5,1,6,3,2,3,8,3,2,5,3,5,6,3,5,1,4,2,3,3,5,0,2,2,3,4,4,5,6,4,6,2,4,4,2,3,4,3,4,4,6,0,4,4,3,3,2,1,0,1,2,1,0,0,1,1,0,2,5,0,0,4,0,0,0,0,0,1
E00042567,4,4,6,6,5,2,4,5,6,6,5,1,3,1,5,5,4,5,4,3,5,2,4,3,4,2,5,4,5,2,3,2,1,4,1,6,5,5,2,3,4,3,0,3,0,2,3,6,2,2,6,5,4,6,3,1,2,3,3,2,4,3,1,3,1,5,3,0,4,2,2,1,3,1,2,3,0,1,0,2,3,4,1,0,1,0,0,1,2,0,0
E00042556,3,6,4,1,0,3,2,2,1,1,0,2,0,2,1,0,1,2,3,1,3,4,4,4,3,10,8,10,11,11,4,6,7,7,3,4,15,5,3,5,6,6,5,2,1,6,6,2,5,4,5,1,2,5,4,3,1,7,5,7,4,1,4,3,2,4,2,2,1,1,8,7,3,5,2,2,6,2,3,2,2,1,0,1,1,1,0,1,0,1,4
E00042557,3,1,2,3,4,1,2,3,0,3,1,1,6,1,5,0,3,2,2,2,1,4,0,2,3,6,4,8,5,8,4,2,0,3,1,3,6,3,1,3,5,1,2,1,3,8,5,2,6,7,3,6,5,6,6,8,11,8,5,5,2,2,4,1,2,3,3,3,3,4,2,2,3,2,3,3,3,3,2,2,1,0,0,1,0,0,0,0,0,0,2
E00042558,2,1,0,0,0,2,0,1,0,1,0,3,1,1,3,1,2,1,1,1,0,2,1,1,1,3,5,3,1,3,2,2,2,2,2,6,2,3,2,3,1,1,2,2,2,3,1,3,2,1,2,1,2,1,2,3,3,3,1,2,2,6,2,3,3,2,2,0,1,1,5,1,2,1,1,0,2,2,1,2,1,2,1,0,1,0,0,0,0,0,0
E00042559,5,6,4,3,5,7,1,9,6,2,7,9,4,7,7,4,5,9,6,7,6,2,3,2,3,10,4,7,8,4,2,5,5,7,4,4,9,7,3,6,2,3,3,2,3,6,5,8,6,7,3,5,2,3,4,5,7,6,7,4,3,5,3,4,5,1,9,4,1,2,2,0,3,1,1,0,1,5,2,1,1,0,1,1,0,0,0,0,0,0,1
E00042561,9,4,8,4,2,3,3,4,2,2,2,3,3,3,0,1,4,3,1,5,3,4,1,2,3,4,6,8,8,1,4,6,7,2,4,8,4,2,1,11,0,2,2,2,2,2,0,2,8,6,3,4,5,2,2,1,1,3,2,3,1,2,2,0,1,2,2,2,2,3,2,4,2,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E00042565,6,4,4,2,3,2,1,2,1,3,2,2,0,1,0,2,0,1,0,1,3,1,2,0,1,4,7,7,4,4,4,2,3,2,4,2,1,5,2,4,1,1,6,1,3,3,4,2,1,3,3,2,1,4,2,4,2,1,0,1,2,0,5,2,1,0,3,3,0,0,4,1,2,6,2,2,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0
E00042597,0,2,1,0,1,2,0,0,0,0,2,2,0,0,2,6,0,2,0,4,0,1,2,3,3,4,2,4,4,6,3,3,3,2,2,1,2,3,3,0,0,1,0,1,1,2,3,1,2,3,2,1,2,4,5,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
E00042599,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,3,0,0,6,1,7,4,6,5,6,7,8,9,7,4,2,1,2,1,1,1,0,0,1,0,0,0,1,0,2,2,0,2,0,3,4,1,3,4,2,3,3,7,10,2,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,2,3,2,1,0,0,0,2
E00042604,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,2,5,28,27,15,22,14,10,10,7,6,4,0,2,1,0,0,0,0,0,0,0,1,1,1,1,3,2,0,0,0,0,1,0,1,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00042605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,100,38,47,24,20,17,16,11,9,13,5,3,1,1,0,1,0,1,0,0,0,0,1,0,0,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00042577,4,3,3,1,0,3,4,5,6,5,1,1,4,3,5,2,5,2,2,3,5,3,3,1,1,3,6,6,4,6,5,5,4,1,3,3,2,3,2,3,2,3,3,3,4,4,3,7,3,3,4,9,2,4,5,3,1,2,2,2,5,2,4,7,4,3,1,0,1,1,1,1,1,5,0,1,2,0,1,1,2,0,0,0,1,0,1,0,1,1,2
E00042584,2,5,2,4,7,2,5,3,4,5,2,2,4,2,6,2,6,4,3,1,1,1,1,1,3,1,1,6,6,2,3,3,5,7,0,4,0,3,5,1,3,2,2,0,1,4,2,3,3,4,2,3,3,4,1,2,3,3,2,0,5,5,3,5,3,1,3,1,1,2,0,5,1,0,3,0,4,3,4,4,2,3,2,4,3,2,2,1,2,1,3
E00042594,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,17,12,7,12,11,7,9,6,11,11,4,5,3,1,2,4,1,2,3,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
E00042595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,2,2,1,0,3,3,2,1,3,1,2,5,5,4,7,5,2,2,0,4,2,3,2,5
E00042601,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,6,2,11,6,3,6,7,3,4,4,3,3,2,0,1,2,1,1,0,1,1,2,2,3,1,0,2,2,1,3,4,3,5,6,3,3,3,1,2,0,4,5,2,1,3,2,2,1,1,2,0,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00042609,1,0,2,0,4,0,3,1,0,2,3,1,1,0,2,2,5,1,3,1,7,15,35,70,105,90,84,98,76,64,59,36,27,19,21,14,11,4,7,6,5,4,5,4,2,7,3,3,3,3,2,4,7,7,1,2,7,3,2,4,3,3,5,2,3,2,6,4,3,3,1,0,1,2,2,4,0,1,0,1,3,0,0,1,0,0,0,0,0,0,2
E00042582,5,4,8,7,9,5,6,8,6,1,1,5,3,2,2,6,1,2,5,6,2,3,2,0,2,6,4,6,6,12,6,8,8,3,7,6,4,5,8,3,3,3,3,6,5,1,2,3,1,4,3,2,0,1,2,2,1,2,1,1,0,2,0,3,1,2,1,2,3,0,2,1,0,2,1,1,0,0,2,1,0,1,1,0,1,0,0,1,1,0,0
E00042606,9,13,7,8,12,11,6,7,8,9,4,6,5,5,4,7,5,4,9,6,1,3,3,5,3,7,9,11,16,11,8,11,11,9,14,7,7,10,8,5,7,5,3,9,5,1,4,2,2,2,3,7,4,3,2,2,1,0,2,1,1,2,1,3,2,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
E00042607,10,7,8,4,13,5,10,8,6,12,8,6,4,5,7,7,5,4,3,3,4,2,2,2,3,7,9,11,10,13,12,11,10,14,11,8,11,7,7,9,8,10,7,5,5,2,3,4,2,4,1,2,2,1,1,2,4,0,1,2,2,2,1,2,0,0,0,2,0,2,0,1,0,0,1,0,2,0,2,0,0,1,0,0,0,0,1,1,0,0,0
