oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00042225,4,2,2,6,4,5,4,2,2,7,7,4,1,3,3,6,1,3,2,1,2,1,0,2,1,2,7,4,8,2,4,1,1,2,6,1,3,4,1,6,1,6,3,2,3,3,2,3,1,5,4,5,11,2,4,5,6,4,1,3,6,2,6,2,4,4,1,1,2,1,6,5,6,1,2,4,4,5,7,5,3,1,2,2,1,10,3,0,0,0,0
E00042185,4,5,0,7,2,4,1,5,3,5,10,2,7,3,5,2,9,5,7,1,2,2,1,4,3,7,1,3,3,2,4,2,2,4,3,3,1,4,4,5,4,2,2,4,4,4,6,4,4,3,6,9,7,8,7,4,8,6,4,4,8,8,6,10,6,4,1,2,3,4,3,4,5,2,0,1,2,2,1,1,0,0,5,0,1,3,1,1,3,1,4
E00042209,4,2,2,2,2,5,3,2,1,0,2,3,2,2,0,0,2,1,4,1,2,0,3,1,3,0,0,2,0,0,0,0,4,1,2,2,2,4,1,5,4,6,4,2,2,1,2,3,4,2,0,1,3,1,1,5,1,2,3,1,2,1,4,1,0,2,1,0,2,1,1,0,1,1,1,0,0,3,0,1,0,2,4,1,0,1,0,2,4,1,7
E00042210,8,5,7,6,5,7,7,8,3,10,3,3,6,4,4,3,4,6,6,4,7,1,0,1,3,4,2,5,2,2,3,5,3,3,5,6,3,9,5,3,4,6,3,12,4,5,6,4,1,3,8,2,6,4,5,2,5,4,3,3,5,5,4,4,4,3,3,2,1,3,1,0,1,1,2,2,1,1,1,0,1,1,3,0,0,2,1,1,1,3,7
E00042217,4,2,7,7,4,3,6,4,3,6,5,3,5,3,5,4,3,6,2,1,3,1,3,1,4,6,4,3,4,2,5,1,5,3,3,10,5,9,8,9,7,5,4,1,5,7,5,4,9,2,3,3,1,7,3,4,7,8,6,3,1,5,5,2,5,3,6,4,4,3,1,2,3,1,5,2,2,1,1,0,0,4,4,2,4,0,2,3,0,0,7
E00042223,9,6,7,7,9,2,10,4,3,7,4,3,4,4,1,5,5,1,4,5,0,4,2,2,2,1,4,2,0,4,3,0,1,1,3,7,10,5,10,3,5,4,5,5,2,8,5,7,6,1,3,3,0,10,5,5,7,5,3,4,5,9,5,3,3,2,1,3,2,5,5,2,3,1,3,1,5,2,2,1,3,0,0,1,1,1,6,0,0,0,1
E00042188,3,4,5,4,6,9,6,5,5,3,4,3,4,4,1,3,1,1,9,2,2,0,4,2,3,5,9,7,6,2,3,6,6,12,6,5,6,2,4,6,6,5,2,3,5,5,4,2,3,4,5,4,8,3,4,3,5,3,1,5,3,2,3,8,4,2,4,8,1,1,3,3,4,4,1,1,6,3,0,1,0,3,1,2,0,0,1,1,0,1,2
E00042193,3,5,3,6,1,2,3,4,6,5,3,5,5,5,3,3,2,4,3,5,4,5,1,4,2,6,6,2,5,5,5,9,5,8,6,4,5,5,5,6,5,7,4,3,7,3,2,4,1,6,4,2,3,4,7,3,3,0,2,3,4,7,7,4,2,3,1,0,5,1,0,1,1,0,0,1,4,4,2,0,0,1,0,3,0,1,0,2,2,1,3
E00042194,3,3,5,4,4,1,7,1,5,4,4,1,4,5,4,3,3,12,3,7,0,1,3,0,3,2,4,6,4,3,4,4,7,3,0,5,4,7,4,2,3,6,5,4,4,4,5,4,4,6,3,3,5,3,1,9,4,7,2,7,4,3,9,6,6,3,7,2,2,2,6,5,5,7,2,2,1,0,0,1,2,0,2,0,0,0,0,2,1,0,4
E00042226,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,1,1,1,0,0,0,1,0,1,2,0,2,3,0,1,4,3,0,4,3,2,4,3,3,5,9,5,4,4,8,3,7,3,4,2,3,4,4,10,1,2,4,2,0,6
E00042227,2,4,2,6,1,3,7,0,5,2,2,2,3,3,2,2,1,4,2,0,2,2,4,2,3,6,5,6,2,3,4,4,3,5,3,5,6,1,6,4,3,4,5,2,3,2,1,2,1,2,3,1,2,0,10,4,4,5,5,2,6,8,6,1,5,2,2,1,6,1,0,2,0,2,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
E00042180,6,4,5,9,6,3,5,6,8,8,6,10,9,7,10,8,12,7,9,5,3,3,4,0,1,2,3,3,3,1,7,6,3,6,5,8,7,8,7,5,3,10,4,11,12,8,5,15,9,12,10,10,12,7,9,4,9,9,8,2,5,3,5,6,6,4,11,5,3,4,7,4,4,4,5,7,0,4,0,2,5,0,0,2,1,1,1,0,2,0,2
E00042208,0,0,1,2,2,0,1,0,2,2,2,2,2,1,1,2,3,6,1,2,4,3,0,4,0,0,1,0,0,1,2,2,2,1,1,2,1,1,0,3,3,3,1,3,3,1,3,3,5,1,4,0,1,2,0,3,5,2,1,0,1,6,4,8,5,7,4,9,6,5,5,6,7,3,3,3,5,0,0,0,3,2,0,1,2,1,2,1,1,3,6
E00042213,4,2,0,2,4,2,6,4,4,8,10,2,9,8,6,12,7,8,10,8,7,5,3,3,3,2,3,3,5,3,2,5,2,2,4,5,2,1,4,4,3,4,6,10,6,7,8,5,14,9,13,7,8,12,9,9,9,8,5,15,6,7,2,2,1,1,6,1,3,3,2,3,5,3,3,2,4,0,1,1,0,2,0,0,0,0,1,1,0,0,1
E00042220,5,2,3,3,2,6,3,3,3,1,4,3,3,3,3,5,3,4,5,1,3,4,3,4,3,6,4,3,1,1,2,2,2,2,6,6,7,3,7,6,4,3,2,4,6,1,3,4,0,6,6,7,7,7,5,6,5,10,11,5,9,5,7,10,3,13,5,3,4,4,3,1,4,3,0,2,1,2,2,0,1,0,3,1,0,2,0,0,0,0,3
E00042224,1,2,1,6,2,2,4,1,6,4,4,2,0,4,3,3,3,3,2,5,1,1,6,1,2,8,2,5,2,7,1,4,3,5,5,4,0,1,5,2,1,2,1,5,3,6,2,2,4,4,4,5,2,7,3,4,7,6,7,11,5,6,4,7,4,1,1,1,3,4,1,2,1,2,2,2,0,2,1,2,0,0,0,0,0,1,1,0,0,0,1
E00042190,1,0,3,5,7,6,3,3,7,4,6,4,3,5,5,2,7,4,2,2,4,3,5,4,2,2,4,2,4,4,3,1,2,3,2,2,7,4,4,3,4,5,3,6,4,2,5,8,4,1,2,1,7,5,3,7,6,9,7,1,6,4,1,6,9,7,3,7,4,9,3,2,8,6,3,5,3,1,0,1,1,3,2,4,3,1,0,1,2,0,0
E00042197,0,3,1,0,5,3,3,6,1,1,5,1,1,1,1,4,1,4,3,8,4,4,2,3,3,3,2,1,11,2,1,0,0,2,1,0,3,6,5,2,1,5,2,1,1,5,2,7,2,0,5,4,4,7,6,4,5,3,2,2,3,3,2,2,3,3,3,2,1,2,4,5,2,8,4,2,0,0,2,1,0,0,3,0,1,1,1,1,1,0,5
E00042199,8,2,2,3,5,3,6,4,6,5,7,8,2,4,3,4,7,5,2,2,5,4,2,3,1,4,5,4,7,5,4,12,6,6,5,3,6,4,7,5,7,5,4,5,6,1,4,5,2,6,5,3,5,5,2,1,4,4,6,6,7,6,7,4,1,4,4,4,5,2,4,4,7,2,2,1,3,3,2,1,0,1,1,2,0,0,1,1,1,1,2
E00042200,3,3,1,3,2,3,4,6,1,3,6,4,7,2,3,7,4,4,1,1,3,4,4,5,1,5,2,5,3,4,4,4,3,1,3,5,5,5,4,2,2,3,6,3,3,7,2,3,5,4,4,8,4,7,4,2,3,6,4,7,5,3,3,7,3,2,5,3,4,4,4,1,1,1,1,1,1,2,1,1,2,2,0,2,2,1,1,1,1,1,2
E00042206,1,3,3,3,0,4,9,1,4,2,2,1,0,2,4,3,3,5,5,2,2,3,1,2,1,3,5,4,4,6,6,3,4,5,4,8,4,7,1,3,3,3,1,0,5,1,4,0,3,1,2,0,5,6,4,5,6,3,2,5,3,7,2,8,5,3,4,1,1,3,2,2,4,3,0,0,3,3,1,2,0,2,2,0,0,0,0,0,0,2,0
E00042189,5,5,2,3,1,2,5,2,5,3,1,1,2,1,1,0,0,0,0,2,0,0,4,0,2,3,1,7,9,3,7,6,4,9,7,4,5,5,6,4,2,6,4,2,0,4,2,1,2,3,1,2,5,3,2,1,1,3,3,3,4,4,6,3,2,2,6,1,0,4,3,7,3,4,2,4,3,0,1,2,0,5,0,2,3,3,1,0,2,3,13
E00042198,4,2,3,4,2,3,2,2,3,4,5,3,3,3,3,4,1,3,2,1,5,3,2,1,2,5,2,6,5,4,2,1,10,2,1,2,3,4,5,6,7,2,5,5,4,2,7,6,4,4,4,3,2,4,4,2,5,6,3,4,4,0,2,0,3,2,4,3,0,3,4,2,2,4,1,1,3,1,1,2,1,5,2,0,1,3,1,0,0,0,4
E00042201,0,3,1,4,6,1,4,3,6,8,4,3,2,5,4,3,5,4,4,0,4,1,3,1,2,2,5,6,1,3,2,0,3,2,4,3,4,2,7,4,2,2,2,5,2,2,1,3,6,5,2,7,3,7,3,5,7,2,1,11,3,8,3,3,2,0,4,4,5,10,8,1,2,5,2,2,1,1,1,0,4,2,3,1,3,0,2,0,1,0,2
E00042202,3,3,5,6,6,4,8,2,7,5,2,4,3,5,2,4,5,4,4,4,3,4,1,1,1,6,1,6,10,1,6,1,1,8,4,2,2,6,4,5,7,5,2,1,4,5,4,1,4,3,3,2,3,6,4,2,2,4,4,6,2,6,1,8,7,9,10,3,9,4,3,5,2,7,2,0,0,0,3,5,2,1,0,0,5,4,1,2,1,0,2
E00042207,3,5,3,4,3,6,1,2,7,4,7,4,5,6,5,1,1,0,3,1,2,2,5,3,1,6,5,2,5,7,2,5,8,7,6,8,6,3,4,4,6,6,3,3,5,6,2,3,6,2,2,2,3,6,5,3,4,7,6,4,2,9,2,7,6,3,4,1,5,5,0,4,2,1,1,1,1,2,1,3,2,4,3,3,0,0,1,0,0,0,2
E00042211,1,0,0,0,0,1,1,3,1,2,1,3,0,1,3,1,3,5,1,2,3,3,3,1,3,4,3,5,3,1,1,3,4,0,2,1,2,4,2,1,0,0,4,3,5,1,1,5,2,1,5,2,5,0,4,2,5,9,9,5,2,4,10,1,3,3,4,3,2,1,6,6,2,1,0,1,5,1,0,1,4,7,3,1,5,3,3,4,2,1,12
E00042205,4,4,2,2,2,4,4,3,2,6,7,5,1,5,3,3,4,3,2,4,7,3,2,5,2,4,4,0,7,3,3,5,7,2,4,2,3,1,2,3,3,4,1,4,5,7,4,5,5,2,6,5,5,4,3,6,2,6,1,3,6,5,2,6,9,2,1,5,2,4,3,4,2,2,0,3,4,3,0,0,1,0,0,1,0,1,1,0,0,2,9
E00042212,5,1,3,7,3,5,3,4,3,8,3,3,5,5,6,6,7,2,2,6,0,3,2,1,2,2,3,0,0,3,5,5,3,5,4,6,6,8,3,3,3,3,4,1,4,3,3,7,11,5,1,3,3,3,7,3,4,6,2,5,5,8,1,1,3,3,3,4,4,8,3,2,6,2,0,4,0,1,0,2,0,1,2,0,0,0,2,1,2,2,1
E00042214,3,2,1,3,7,1,6,5,6,3,2,7,3,1,0,3,4,2,4,5,0,2,2,1,3,2,3,2,10,8,0,7,4,5,5,2,7,1,3,5,4,5,3,5,3,7,4,4,2,1,4,4,3,2,5,3,1,5,4,2,1,6,4,7,2,2,6,2,2,4,2,5,4,1,2,2,2,0,2,0,2,1,2,0,1,0,0,1,0,1,6
E00042215,5,1,1,6,1,5,0,2,2,8,1,6,3,2,4,0,1,4,6,2,1,3,2,1,1,5,3,0,4,2,9,6,4,4,3,4,2,5,3,7,3,3,2,4,3,3,4,2,5,4,5,2,5,3,5,0,4,4,4,3,2,2,9,6,6,8,4,2,8,1,4,6,1,3,0,4,0,1,0,2,2,1,2,0,1,2,0,0,3,1,2
E00042219,1,6,3,5,2,5,13,8,3,6,3,4,2,5,4,3,4,3,5,2,1,8,3,4,1,4,0,3,3,2,7,1,3,4,3,6,5,3,4,6,2,2,6,8,3,3,5,3,5,5,4,8,9,6,7,6,4,5,3,4,6,3,7,2,1,3,2,2,3,6,1,4,2,1,0,4,0,1,3,2,1,1,3,0,1,1,1,3,1,1,1
E00042179,4,0,3,2,1,3,3,0,1,3,0,0,0,0,1,0,1,4,0,0,0,4,6,4,6,4,6,8,10,7,12,6,6,5,4,5,8,7,6,4,4,4,2,3,3,1,3,3,4,1,7,1,0,1,2,2,1,0,1,0,3,4,5,4,0,2,5,3,2,3,1,0,1,1,0,0,0,1,1,2,1,0,1,2,2,3,0,0,1,3,3
E00042203,5,3,2,3,3,2,2,5,1,2,0,6,5,6,5,3,4,5,12,4,8,3,0,5,5,3,5,3,2,2,3,5,2,2,4,1,6,6,4,4,1,0,3,1,5,1,4,5,4,6,4,3,4,4,4,3,1,3,1,2,4,3,2,0,2,0,0,8,1,7,3,2,3,4,1,3,0,4,3,3,0,0,3,2,0,0,0,1,0,1,4
E00042216,3,3,3,7,1,0,3,5,8,2,0,2,4,3,0,8,5,0,4,4,1,5,5,3,5,6,6,8,6,5,9,4,8,3,5,3,9,4,3,1,4,4,3,3,3,6,1,1,5,4,2,5,0,2,3,5,4,4,2,1,4,3,1,1,1,7,4,6,2,4,1,2,5,2,0,1,3,2,2,2,1,0,1,0,0,1,2,0,0,0,1
E00042221,2,3,1,0,2,3,2,2,2,3,0,3,0,0,2,0,1,2,0,0,3,1,3,2,1,6,5,3,9,8,10,8,8,7,3,7,4,6,3,0,1,4,4,2,2,1,5,2,0,3,1,0,3,1,4,2,1,0,3,5,2,1,1,3,3,2,2,3,2,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0
E00175589,4,4,3,5,2,3,4,5,6,5,2,4,5,4,4,6,1,8,2,10,5,3,3,0,7,4,3,7,5,12,8,1,8,6,3,5,5,8,4,5,9,2,3,3,4,4,3,4,5,6,5,1,6,2,3,4,7,5,4,5,3,4,0,2,6,3,3,5,0,1,8,0,9,2,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2
E00175590,0,3,1,5,1,3,5,6,4,3,2,2,2,2,0,3,4,0,0,1,0,1,3,6,2,3,7,7,4,6,9,2,4,5,6,6,8,3,6,3,4,2,3,1,1,0,2,5,4,4,2,2,2,0,5,2,0,1,4,1,4,1,0,2,0,2,3,1,0,0,1,3,1,0,2,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0
E00042228,4,6,7,6,4,3,6,8,3,4,8,2,4,5,1,4,4,8,25,36,27,38,32,46,37,41,40,24,22,15,15,11,11,8,5,4,5,5,5,4,2,4,0,3,3,3,2,3,1,2,6,2,8,4,6,4,10,10,8,9,9,8,3,4,6,5,5,2,5,6,2,8,1,3,4,8,2,3,3,6,10,4,8,2,1,7,3,13,4,6,19
E00042246,5,6,3,2,4,7,4,3,9,0,3,5,7,3,3,3,2,4,2,4,0,4,1,2,2,2,3,1,6,2,4,4,2,2,4,2,1,1,4,7,1,4,3,0,3,1,2,1,1,2,3,0,3,3,11,5,8,6,9,1,5,1,2,2,4,1,1,4,4,1,4,1,4,1,6,2,2,1,0,2,2,5,1,1,4,0,0,0,0,0,2
E00042251,4,5,7,15,7,9,12,10,9,17,14,10,10,12,5,5,10,5,7,11,5,4,2,2,2,1,4,3,3,3,6,6,7,2,6,5,4,4,7,4,3,0,5,2,2,5,2,1,0,4,7,5,5,5,2,4,4,4,4,7,8,6,4,3,2,6,2,2,2,2,1,4,3,2,1,2,2,0,0,1,3,0,3,1,0,0,0,0,6,2,0
E00042255,10,6,3,7,8,4,6,13,2,6,6,8,9,2,5,4,1,2,3,0,4,6,2,3,0,6,4,3,6,3,5,2,4,4,6,2,2,5,2,4,4,3,1,2,6,3,2,4,0,2,0,9,7,5,3,5,4,7,6,6,1,10,2,4,2,1,5,4,2,3,2,0,1,1,1,2,1,2,3,3,2,5,4,2,3,5,7,0,2,3,6
E00042238,5,1,5,10,4,4,8,6,7,5,3,10,8,12,1,8,2,4,3,5,5,5,3,3,4,4,7,5,3,4,4,5,3,3,4,2,5,5,5,6,4,3,2,2,2,3,2,4,3,2,3,3,8,7,6,2,4,6,2,4,8,0,8,4,1,3,3,0,4,1,7,2,1,2,2,1,2,1,2,2,0,4,2,2,1,2,0,0,0,2,1
E00042247,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,2,1,1,1,1,0,0,2,3,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,1,4,1,2,4,1,1,3,5,0,1,3,2,7,5,2,2,5,3,3,6,6,5,3,7,3,4,5,4,6,7,1,5,1,3,7
E00042256,1,3,7,4,3,6,5,8,6,3,9,2,5,7,8,8,4,6,4,4,4,1,3,3,2,3,3,4,1,10,6,2,2,1,8,5,9,4,5,4,4,3,3,4,5,3,5,1,5,5,1,4,7,4,7,2,6,1,3,3,6,3,2,5,1,5,2,2,3,3,3,4,3,3,1,1,4,2,1,2,2,2,1,1,3,2,1,0,1,0,0
E00042258,4,2,3,3,4,2,2,6,3,1,2,5,1,3,0,3,5,1,2,1,8,1,5,1,1,2,6,4,2,6,3,6,3,1,5,1,2,1,2,4,0,2,4,4,4,2,4,4,5,3,3,5,2,2,1,3,1,1,3,4,4,6,3,2,0,3,2,2,4,11,11,9,9,6,3,9,7,5,5,0,2,1,1,2,2,3,1,1,2,0,0
E00042261,1,3,2,0,3,7,4,5,6,8,1,4,3,2,3,3,3,4,5,3,0,3,2,2,0,3,3,7,1,3,3,1,2,6,2,6,6,4,2,3,4,2,3,3,0,2,2,2,3,2,7,5,2,3,4,8,3,4,3,2,5,3,2,4,1,2,1,2,2,5,2,0,4,1,4,2,2,3,7,0,5,2,5,2,1,3,0,1,2,0,3
E00042229,4,1,4,2,2,6,0,0,1,4,4,2,3,1,3,1,1,3,0,0,4,1,0,0,2,5,6,2,1,6,6,1,5,4,2,4,4,2,4,2,2,2,0,3,7,7,2,5,6,3,5,3,10,5,4,4,6,6,4,1,4,5,1,3,1,2,4,1,2,1,2,2,9,4,5,3,2,1,3,0,0,4,2,2,1,1,0,3,0,1,3
E00042232,0,5,3,4,5,9,8,3,10,5,5,4,5,6,3,1,3,1,1,3,9,0,0,6,0,3,3,4,4,3,5,2,2,3,3,3,4,3,3,6,3,4,1,7,6,3,5,1,4,3,2,7,7,6,6,10,3,6,2,4,8,4,4,5,6,2,2,7,2,4,3,3,2,3,1,1,0,1,2,1,0,0,0,3,1,0,4,0,0,2,0
E00042234,8,6,7,5,4,2,3,5,4,9,2,2,2,4,3,6,3,5,2,2,1,4,5,3,3,3,4,9,4,5,4,6,7,5,1,3,4,4,3,4,5,6,2,7,0,1,3,1,5,7,1,3,2,0,0,9,3,5,10,7,9,4,2,1,4,2,1,2,0,3,2,2,2,1,3,0,0,3,3,2,2,4,6,4,6,4,3,0,4,3,8
E00042257,0,2,2,1,1,4,1,2,2,1,1,0,0,1,2,3,1,1,3,2,5,3,6,5,3,2,3,2,1,4,1,5,3,3,2,3,1,3,2,1,3,3,1,3,1,3,0,3,3,3,5,5,4,5,5,8,4,5,5,4,5,4,2,1,2,4,3,5,1,3,1,4,0,7,4,1,4,4,2,0,2,3,3,4,9,1,1,4,2,2,3
E00042259,6,1,6,0,2,5,3,9,3,9,2,4,5,3,1,3,3,6,2,3,4,3,2,3,1,3,7,5,7,5,1,5,2,2,3,6,4,8,2,3,6,3,2,5,4,1,2,5,3,2,2,1,3,8,4,4,10,0,2,3,2,10,5,2,2,0,2,7,4,1,0,1,1,2,2,1,0,4,1,0,2,0,1,4,1,4,2,0,0,1,6
E00042230,4,6,4,9,7,5,7,7,5,5,11,9,7,10,4,9,7,5,5,10,4,6,3,2,5,4,3,1,6,13,3,6,7,5,3,2,2,4,3,4,6,6,4,3,2,2,3,2,3,3,2,6,2,9,5,5,3,4,2,4,4,3,4,4,5,0,1,0,3,3,4,3,2,6,1,2,1,2,3,1,1,0,2,0,5,4,0,2,1,0,3
E00042252,0,2,0,2,3,2,1,1,2,0,1,1,4,0,1,3,2,1,2,3,0,1,1,0,1,1,3,1,2,5,4,2,0,2,2,0,3,0,2,0,2,0,1,1,0,0,2,0,1,2,2,1,1,3,2,0,0,2,3,3,5,2,3,5,2,4,2,2,2,5,3,2,3,7,6,3,4,4,2,4,7,4,6,1,3,2,2,3,2,2,3
E00042260,8,5,8,8,8,9,9,7,9,8,12,7,5,10,5,4,8,6,5,7,9,9,4,4,3,6,6,5,11,12,7,10,5,7,7,0,3,3,4,4,5,2,3,3,4,5,0,4,5,3,11,4,10,5,11,6,4,1,1,4,3,6,1,0,3,2,3,1,1,3,1,3,2,0,4,0,1,2,0,0,1,3,0,0,2,0,0,0,0,0,0
E00175599,5,2,5,5,7,4,4,5,5,3,2,7,1,5,2,5,0,2,4,4,6,3,3,2,2,2,4,6,3,3,1,6,5,6,2,3,2,6,4,3,5,6,3,6,3,2,4,2,4,1,5,9,6,5,10,2,5,7,5,1,4,3,4,2,2,5,2,2,1,1,0,2,0,1,4,0,0,0,2,1,2,4,4,6,0,0,3,1,1,0,8
E00042236,2,3,1,1,0,2,3,0,2,0,0,1,1,1,0,3,1,2,3,2,2,0,0,2,0,1,4,2,3,2,2,1,4,4,1,2,1,0,1,3,0,0,1,0,0,0,4,2,1,1,5,2,9,4,6,4,4,3,1,3,2,3,5,8,3,4,2,3,2,3,2,6,6,4,1,3,3,3,4,3,2,5,2,4,3,0,6,1,4,2,0
E00042248,2,0,2,0,0,3,6,2,2,2,4,5,3,5,2,0,2,1,3,0,3,2,0,1,0,2,2,1,2,0,0,2,2,2,2,3,0,1,3,4,4,2,2,4,0,3,3,2,0,2,3,5,2,3,3,3,3,1,4,5,2,4,4,5,2,2,5,4,6,6,4,6,8,6,2,2,3,7,4,5,7,1,2,4,5,4,4,3,2,1,2
E00042249,0,2,2,2,3,2,1,3,4,1,1,1,4,4,2,4,3,3,3,1,1,1,3,2,4,2,2,0,2,2,1,0,5,1,1,2,1,0,1,4,2,0,2,5,4,3,3,2,5,5,2,2,4,2,2,3,3,3,5,2,2,0,1,3,7,0,3,2,4,3,2,3,7,4,8,3,5,0,3,6,1,2,5,4,4,6,2,8,0,0,5
E00042250,0,0,1,2,2,4,0,3,1,5,2,1,2,3,1,2,1,3,2,3,0,4,2,1,2,1,2,0,0,0,5,4,1,2,1,4,1,1,2,1,2,3,1,1,2,3,2,5,5,1,3,5,6,2,3,2,7,3,2,4,4,5,2,2,3,4,3,6,2,1,4,4,2,3,2,2,0,3,5,1,3,1,4,1,8,1,0,1,2,2,4
E00042253,0,3,1,2,4,1,2,3,6,1,6,5,1,1,4,3,1,1,3,2,0,0,3,1,0,3,1,5,3,0,3,2,4,6,3,1,2,5,2,2,2,1,2,0,3,1,1,2,7,4,6,3,6,5,2,4,3,3,4,4,1,2,4,4,4,7,2,3,2,0,7,3,9,5,2,3,1,0,0,2,4,4,1,7,0,3,4,1,1,2,3
E00042233,12,3,12,6,6,4,6,1,8,9,5,2,8,8,2,2,1,2,2,5,5,4,4,3,9,3,6,2,3,5,4,5,5,5,6,5,3,5,3,4,3,0,4,0,6,5,4,7,1,2,7,8,5,6,4,7,3,3,2,6,4,3,4,2,1,1,3,0,4,1,3,0,1,1,1,3,1,0,2,0,2,0,5,2,0,2,1,1,0,0,1
E00042235,4,4,6,5,7,3,1,7,4,3,1,1,2,0,3,3,4,3,6,2,7,4,5,4,4,10,6,5,6,6,1,4,2,7,1,1,4,2,2,2,6,1,1,3,2,1,2,3,6,5,8,2,6,1,10,5,4,6,1,9,2,2,1,7,2,3,0,2,4,2,5,1,2,2,2,1,3,1,0,4,1,2,2,4,2,1,1,1,2,1,2
E00042243,3,2,4,3,5,4,3,4,3,2,3,3,5,6,1,1,4,4,2,3,1,5,5,3,1,7,0,2,3,1,7,7,3,6,1,2,6,5,1,2,4,3,2,3,1,3,3,2,3,2,0,4,7,6,0,3,6,2,4,3,3,4,2,6,4,2,1,3,3,1,3,1,4,1,2,1,3,1,5,1,1,1,1,1,0,2,0,0,0,0,4
E00042244,7,3,2,4,3,1,3,3,4,1,2,5,6,4,4,3,3,3,5,2,5,7,3,4,3,5,2,6,10,2,5,6,7,4,8,6,1,1,4,2,1,3,3,3,7,1,5,3,4,8,2,3,6,7,7,5,8,6,6,6,8,7,6,5,2,9,6,1,1,4,4,4,1,2,3,1,0,1,1,3,2,2,1,1,2,4,3,2,3,0,1
E00042254,3,3,3,2,2,0,3,1,0,0,2,2,0,4,5,1,1,3,2,5,2,5,6,2,1,3,2,4,4,3,6,2,2,3,4,2,1,0,3,3,5,1,2,3,5,1,0,4,4,7,0,1,3,10,7,2,9,5,0,3,4,7,5,6,2,5,5,2,0,1,4,3,5,4,4,3,3,3,1,2,1,3,0,2,1,1,1,1,1,1,0
E00042237,7,3,3,6,4,2,6,3,4,3,4,3,2,2,7,6,3,4,4,3,2,2,3,3,4,12,9,3,8,5,2,3,3,4,0,2,4,2,2,5,0,1,2,2,0,4,1,2,4,1,4,2,2,2,3,0,2,1,4,2,1,1,0,0,0,1,2,0,0,0,0,2,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
E00042240,6,3,6,1,4,5,6,3,10,4,7,8,6,3,6,3,5,6,4,5,3,3,1,2,2,1,1,5,6,5,3,6,3,2,3,2,4,2,4,7,2,3,1,7,2,3,2,1,4,2,3,3,3,5,5,6,4,3,2,0,1,2,2,2,0,1,1,2,1,2,1,5,3,3,1,2,3,1,1,0,5,1,2,2,2,0,1,1,0,1,3
E00042241,5,6,4,2,4,3,5,5,5,6,5,3,3,1,1,1,2,2,4,2,2,0,4,1,1,0,6,4,8,4,1,2,2,3,4,3,1,4,4,1,1,5,1,2,4,3,2,2,2,2,2,0,0,4,0,2,2,3,3,1,4,2,0,1,2,3,1,6,1,2,1,2,2,1,1,1,0,0,1,2,0,1,2,0,3,1,2,2,0,0,3
E00042242,5,6,6,4,4,2,4,4,6,1,7,4,4,7,4,3,5,2,3,3,0,3,4,1,1,6,4,5,1,11,4,2,4,5,0,6,0,3,5,1,1,5,4,4,4,0,3,1,4,3,3,4,2,2,13,2,2,11,2,3,2,6,5,3,1,3,1,1,0,2,4,0,1,0,1,1,2,0,2,0,0,0,1,0,1,2,0,0,0,0,0
E00042245,4,8,6,3,1,6,9,11,7,5,4,8,4,6,5,1,3,3,2,6,6,5,8,3,3,3,1,2,4,5,11,6,6,10,5,6,6,5,8,7,6,2,2,7,4,2,1,9,4,4,4,9,3,6,7,5,7,10,7,5,4,4,6,3,3,4,7,2,2,5,4,3,3,5,0,4,4,3,0,1,1,2,4,2,0,2,4,1,1,1,6
E00042276,3,2,5,7,5,5,3,4,3,6,4,9,8,7,8,2,3,3,6,7,2,7,7,6,3,4,5,6,3,7,9,7,9,6,8,10,8,4,9,7,5,5,9,7,6,3,3,7,6,4,2,5,3,1,0,3,1,2,1,1,1,0,3,4,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,3,0,1,2,0,6,0,0,0,0,1
E00042277,2,4,5,6,4,3,8,6,6,8,8,8,7,5,3,5,8,4,3,6,7,12,12,10,6,9,5,9,12,7,7,5,7,9,5,7,10,6,5,7,4,2,7,5,4,6,7,2,5,5,2,4,4,3,0,5,2,5,1,2,4,3,8,1,2,4,2,2,1,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
